"x" "mean" "lwr1" "lwr2" "lwr3" "upr1" "upr2" "upr3"
0.0236448941264541 9.93776919990966 9.70493164814381 9.31053746881391 9.09838213592223 10.121249489239 10.5260672721831 10.6844418466584
0.0259502421139974 20.1680416659796 19.6972921241875 18.8998577008853 18.468110610576 20.541041017447 21.3618935192799 21.6822020513309
0.028480358684358 40.0041059853853 39.0767952422122 37.4987354563267 36.6397957387698 40.7441061338595 42.372001971172 43.004952808112
0.0312571584968824 77.6141287249432 75.8283089176851 72.7744824484134 71.1026557816874 79.0471314562084 82.2078177746819 83.4307419779011
0.0343046928631492 147.416489204323 144.034519489118 138.251349788772 135.065343322051 150.114738330706 156.122151372173 158.433984474966
0.0376493580679247 274.211057486925 268.00393017933 257.279169256191 251.33001431282 279.249497192975 290.41713650353 294.71413066322
0.0413201240011534 500.074492938057 488.839352448583 469.349878421884 458.4570868034 509.247414169595 529.537481490283 537.395578215916
0.0453487850812858 894.807134682372 874.677315479942 839.948861303627 820.377679095945 911.089820052627 947.145227201797 961.242428615097
0.0497702356433211 1571.33514933214 1536.26842974887 1475.6263040645 1441.09562634977 1599.44945668959 1662.87792396329 1687.79022100601
0.0546227721768434 2711.11150294403 2650.04461152504 2546.64056356734 2486.7693384204 2759.24530995196 2867.70884199608 2911.03998139502
0.0599484250318941 4598.21718840767 4495.16721508777 4321.45313133764 4218.32078378768 4679.05994527382 4861.2142980424 4935.33623123513
0.0657933224657569 7669.92893406012 7501.40968938954 7213.9835365245 7038.84336124885 7804.84178643941 8105.53676693783 8230.32138540504
0.0722080901838547 12591.0690493463 12319.3764262913 11854.6914751629 11561.5513409555 12813.9141837724 13302.6085751992 13509.5043140315
0.0792482898353917 20365.7345924552 19928.3500794736 19189.9032204152 18705.9378463202 20724.0779145128 21503.0178619346 21841.1053429908
0.0869749002617784 32473.2740688814 31774.8955051289 30617.8371622134 29832.329879308 33041.8006947841 34258.9057453884 34802.5782174281
0.0954548456661834 51067.5987242226 49971.2486167363 48173.7733275093 46922.7917395634 51935.4617775128 53847.2196114375 54693.7198537602
0.104761575278967 79241.2145667774 77557.135316153 74814.5417268307 72844.8263316469 80580.4761083451 83528.6971197941 84827.7103655354
0.114975699539774 121429.947035957 118909.955988653 114674.752638817 111695.045316242 123436.538442991 127959.433936344 129924.822620489
0.126185688306602 183880.250524028 180085.268162938 173732.693614153 169267.151970267 186871.255238228 193707.099331234 196639.630308878
0.138488637139387 275378.786590732 269784.022252281 260503.733263267 253678.487937256 279749.420531787 289942.575152058 294258.322963833
0.151991108295293 407844.924800998 399805.987772677 386233.98494768 376192.637290321 414195.915866886 429341.388377769 435605.912633084
0.166810053720006 598267.648106465 586537.254750204 566427.693188113 552277.138486757 607037.350048368 628833.168883047 638199.288438295
0.183073828029537 868732.623866937 852071.196233839 823278.810371623 802920.171151692 881410.316862125 912163.585118353 925664.549625151
0.200923300256505 1248890.18860821 1226095.54937559 1185691.78842447 1156192.99225793 1267040.17457293 1310347.73867601 1330458.74189347
0.220513073990305 1777596.13624036 1746907.47561497 1690488.42884689 1648980.66781859 1803018.05465277 1865420.03624859 1892965.61177092
0.242012826479438 2505714.96052884 2466086.12339125 2388049.35165355 2331114.81191035 2542383.61807734 2626983.37500022 2664105.04251454
0.265608778294669 3495018.88575547 3443489.79887066 3334360.08945776 3263755.77214196 3546765.6144043 3661316.46909654 3711882.7366226
0.291505306282518 4820368.17760172 4753983.41527946 4598046.42168412 4518201.84349603 4893339.57185863 5048333.42908715 5111378.28234845
0.319926713779738 6569773.31483421 6481200.21589244 6269391.77799129 6175678.72745171 6667989.6523211 6881266.97906959 6954752.93871004
0.351119173421513 8842057.85127555 8726618.64517238 8448321.74347942 8325320.16017196 8983024.10513507 9259403.95746438 9342628.52562434
0.385352859371053 11740317.6353944 11594392.1172366 11227331.2712733 11047273.1320115 11917804.6980059 12279013.9772959 12388395.5964705
0.42292428743895 15366029.7896186 15174507.731929 14701280.1737708 14435936.8106681 15598999.0295247 16065600.8241367 16197793.2687557
0.464158883361278 19810341.1788853 19555102.0511052 18978576.658108 18590104.52697 20098126.5073888 20692485.9864584 20860919.5856867
0.509413801481638 25132829.8331743 24810380.8820167 24091415.9848793 23605193.6856713 25507802.8614936 26229277.0308926 26449625.0300841
0.559081018251223 31376791.3130467 30971634.8133511 30092873.4101418 29496476.11603 31835690.39923 32715038.6886138 33003493.9032426
0.613590727341318 38549388.327664 38048992.3122838 36971616.2121798 36264492.6279351 39108842.2622232 40146362.411879 40520693.3016116
0.673415065775082 46593671.2996249 45975834.8378974 44706425.3002235 43866170.1020982 47251687.2698595 48498166.8053003 48951486.437588
0.739072203352579 55436280.3685959 54664169.8605173 53188882.4438724 52212107.4482071 56203920.4628286 57696161.7537627 58218426.4332972
0.811130830789688 64868473.1199938 63981662.7351172 62275912.738838 61113340.6090394 65810463.5929208 67574022.4792779 68165684.0082385
0.89021508544504 74763600.5508872 73765888.5885915 71793471.4619611 70397128.5228969 75840320.4044264 77888382.0025647 78593113.4512751
0.977009957299226 84862934.3980975 83743656.0109924 81531716.0684024 79883798.7661272 86098690.4268005 88379942.2891982 89269830.337695
1.07226722201032 94965700.6571597 93708700.6830534 91261303.4187022 89349376.2054583 96328546.3220143 98868975.6807253 99903821.9176335
1.176811952435 104789338.019989 103422344.42216 100711225.040383 98564184.1726411 106297029.639607 109096602.582331 110279582.582513
1.29154966501488 114134844.152041 112662689.531861 109627455.845518 107305393.702584 115743903.005963 118877242.904544 120177162.327169
1.41747416292681 122800417.787295 121187602.344458 117851347.197584 115368428.126957 124477418.262303 127946746.717636 129457664.068711
1.55567614393047 130541106.099641 128804148.179086 125285525.707527 122633292.903025 132331154.049748 136023723.25997 137774316.182363
1.70735264747069 137178602.841943 135432194.953267 131697872.809372 129020444.791991 139076710.66629 143061521.207448 144931010.469786
1.87381742286039 142650598.247772 140851092.740226 136966736.507532 134319892.389637 144693327.509693 148816814.77532 150864216.940623
2.05651230834865 146916436.315296 145036010.599689 140883346.451925 138370244.691263 149081462.077774 153417676.64829 155496214.600276
2.25701971963392 149919095.549221 147931941.766402 143700931.551361 141229058.419805 152162431.22829 156603551.912245 158792769.220123
2.47707635599171 151691691.251668 149676107.567477 145388178.876332 142903909.545991 154001381.485804 158488374.5884 160760031.001767
2.71858824273294 152279192.977475 150185834.567705 145836705.433034 143289386.689963 154520195.803493 159101737.975587 161439761.566119
2.98364724028334 151645356.974643 149518444.261331 145151183.415819 142523774.101763 153911053.989117 158584780.531951 160903482.387285
3.27454916287773 149979793.070527 147815479.494662 143454658.367324 140771200.46712 152211267.833034 156987149.645401 159246097.29034
3.59381366380463 147415081.320098 145265396.890853 140890575.270247 138136866.456271 149549063.580763 154392916.667507 156579463.030565
3.94420605943766 143968108.683153 141787446.91723 137523925.563771 134734451.37955 146076346.712762 150873638.668667 152999084.960439
4.32876128108306 139842744.089207 137719353.943142 133555019.441564 130681196.52992 141942440.499477 146606885.762059 148638851.964539
4.7508101621028 135045197.973026 133059676.49024 129067583.011956 126093728.044898 137136998.483418 141737683.533111 143651708.684598
5.21400828799969 129861123.718041 127892581.292675 123965288.182156 121084675.608785 131845689.803189 136371409.110544 138163355.398492
5.72236765935023 124297614.618465 122360053.038929 118478527.285476 115760081.836655 126214437.168461 130624991.671259 132292950.600628
6.28029144183425 118472747.317696 116624661.82089 112837883.628023 110217552.480053 120410012.736922 124563493.804005 126150888.982314
6.8926121043497 112494650.400568 110756914.562121 107096307.812024 104545068.338627 114362025.482184 118311427.443711 119837320.198073
7.5646332755463 106462784.21304 104778627.326631 101294435.720678 98820361.7189705 108239208.320864 111982278.773941 113464078.318114
8.30217568131975 100398424.11953 98785872.9049887 95498569.8646168 93155355.3415031 102156252.5057 105657428.691768 107086035.164697
9.1116275611549 94411606.4765112 92875544.7532061 89722116.8708325 87559787.0395774 96088421.5144269 99420704.5796538 100766855.610859
10 88559615.6686541 87098457.6564813 84069833.2286521 82078512.7895444 90174034.0978009 93309253.0084289 94587938.6901202
